Speed; Fr1.x; Fr1.y; Fr1.z; PitchVel; RollVel; TF.muRoad; TF.vBelt; TR.Frc.x; TR.Frc.y; TR.Frc.z; TR.muRoad; TR.vBelt; YawAcc; YawVel; Engine.Trq; Engine.rotv; Time
27,56698608; -0,02136562; 0,84543550; -0,21020320; -0,01081121; -0,00073693; 1,00000000; 27,56719589; 575,06427000; 0,48372126; 2016,40356400; 1,00000000; 27,71402740; 0,00001729; 0,00008874; 36,68392563; 479,94812010; 0,86100000
27,57704353; -0,02028099; 0,79742944; -0,16110545; -0,00801147; -0,00074144; 1,00000000; 27,57343292; 558,50903320; 0,49552616; 2018,90222200; 1,00000000; 27,71546364; 0,00000124; 0,00008883; 35,49575424; 479,97109990; 0,87100000
27,58661652; -0,01925721; 0,75185096; -0,11567859; -0,00524754; -0,00074647; 1,00000000; 27,57919884; 539,63299560; 0,50770277; 2021,75647000; 1,00000000; 27,71652794; -0,00001171; 0,00008877; 34,30698013; 479,98663330; 0,88100000
27,59566307; -0,01817316; 0,70347971; -0,06541378; -0,00261285; -0,00075198; 1,00000000; 27,58460426; 519,70489500; 0,52015471; 2025,01171900; 1,00000000; 27,71753120; -0,00002569; 0,00008859; 33,21376801; 480,00183110; 0,89100000
27,60420990; -0,01692103; 0,64782000; -0,00477591; 0,00010956; -0,00075798; 1,00000000; 27,58899498; 500,22949220; 0,53276402; 2028,65222200; 1,00000000; 27,71874046; -0,00004490; 0,00008822; 32,24555206; 480,02224730; 0,90100000
27,61223793; -0,01593946; 0,60403770; 0,04172756; 0,00279522; -0,00076449; 1,00000000; 27,59272385; 482,17172240; 0,54544550; 2032,59387200; 1,00000000; 27,72030449; -0,00005463; 0,00008771; 31,39822388; 480,05075070; 0,91100000
27,61976242; -0,01529742; 0,57497805; 0,07475512; 0,00526088; -0,00077146; 1,00000000; 27,59662437; 465,84255980; 0,55808693; 2036,71337900; 1,00000000; 27,72230148; -0,00005233; 0,00008717; 30,66361237; 480,08822630; 0,92100000
27,62683487; -0,01498610; 0,56032062; 0,09565214; 0,00736498; -0,00077880; 1,00000000; 27,60094833; 451,22418210; 0,57057953; 2040,86889600; 1,00000000; 27,72474670; -0,00003956; 0,00008671; 30,00975990; 480,13439940; 0,93100000
27,63351631; -0,01492387; 0,55675280; 0,10704391; 0,00900364; -0,00078650; 1,00000000; 27,60570526; 438,00714110; 0,58278185; 2044,92077600; 1,00000000; 27,72759628; -0,00001942; 0,00008642; 29,39295006; 480,18780520; 0,94100000
27,63985252; -0,01499330; 0,55924928; 0,11251362; 0,01011704; -0,00079461; 1,00000000; 27,61085510; 425,71844480; 0,59469849; 2048,73266600; 1,00000000; 27,73075867; 0,00000491; 0,00008636; 28,77824402; 480,24621580; 0,95100000
27,64587021; -0,01508163; 0,56277394; 0,11567861; 0,01069337; -0,00080318; 1,00000000; 27,61636543; 413,90921020; 0,60645938; 2052,17504900; 1,00000000; 27,73413277; 0,00003099; 0,00008655; 28,15003967; 480,30761720; 0,96100000
27,65158081; -0,01510327; 0,56348151; 0,11937814; 0,01076480; -0,00081223; 1,00000000; 27,62219429; 402,29199220; 0,61812615; 2055,13647500; 1,00000000; 27,73764038; 0,00005795; 0,00008701; 27,51148224; 480,37063600; 0,97100000
27,65698624; -0,01501029; 0,55916983; 0,12528679; 0,01039706; -0,00082175; 1,00000000; 27,62828827; 390,78915410; 0,62971717; 2057,53295900; 1,00000000; 27,74124527; 0,00008578; 0,00008774; 26,87750244; 480,43487550; 0,98100000
27,66208839; -0,01478868; 0,54914743; 0,13394088; 0,00967643; -0,00083168; 1,00000000; 27,63456726; 379,50469970; 0,64125234; 2059,31250000; 1,00000000; 27,74494743; 0,00011391; 0,00008876; 26,26653862; 480,50061040; 0,99100000
27,66689110; -0,01444841; 0,53379798; 0,14501695; 0,00869783; -0,00084195; 1,00000000; 27,64093781; 368,65362550; 0,65274239; 2060,44873000; 1,00000000; 27,74876404; 0,00014180; 0,00009005; 25,69409752; 480,56842040; 1,00100000
27,67140770; -0,01401026; 0,51408255; 0,15768918; 0,00755586; -0,00085250; 1,00000000; 27,64730644; 358,48135380; 0,66414368; 2060,93237300; 1,00000000; 27,75271416; 0,00016861; 0,00009162; 25,16928864; 480,63888550; 1,01100000
27,67565918; -0,01350141; 0,49112651; 0,17094351; 0,00633920; -0,00086330; 1,00000000; 27,65358162; 349,19616700; 0,67550838; 2060,75952100; 1,00000000; 27,75680351; 0,00019370; 0,00009344; 24,69408607; 480,71209720; 1,02100000
27,67966843; -0,01294562; 0,46595857; 0,18378775; 0,00512769; -0,00087430; 1,00000000; 27,65968704; 340,92755130; 0,68686664; 2059,92578100; 1,00000000; 27,76101494; 0,00021609; 0,00009551; 24,26449776; 480,78778080; 1,03100000
